"rental_id","customer_id","payment_id","staff_id","amount","film_id","store_id","rental_date","return_date"
7952,158,30794,2,2.99,729,2,2005-07-28 13:23:49.000,2005-08-01 08:50:49.000
8750,158,30795,1,2.99,693,2,2005-07-29 19:14:21.000,2005-07-31 17:22:21.000
8957,158,30796,1,1.99,176,2,2005-07-30 03:34:10.000,2005-08-06 07:05:10.000
9393,158,30797,1,2.99,184,2,2005-07-30 20:04:48.000,2005-08-02 15:52:48.000
9713,158,30798,1,1.99,206,1,2005-07-31 08:13:28.000,2005-08-07 10:11:28.000
9801,158,30799,1,2.99,665,2,2005-07-31 11:03:13.000,2005-08-04 10:55:13.000
3914,159,30800,2,5.99,891,2,2005-07-06 20:11:10.000,2005-07-14 14:42:10.000
4273,159,30801,2,4.99,905,1,2005-07-07 14:40:22.000,2005-07-13 09:58:22.000
5656,159,30802,2,0.99,899,1,2005-07-10 07:31:07.000,2005-07-15 04:44:07.000
6885,159,30803,2,4.99,865,1,2005-07-12 20:56:04.000,2005-07-15 19:21:04.000
8212,159,30804,2,2.99,288,1,2005-07-28 23:37:23.000,2005-08-04 04:33:23.000
8470,159,30805,1,0.99,813,2,2005-07-29 08:28:50.000,2005-07-30 13:40:50.000
9022,159,30806,2,3.99,977,2,2005-07-30 05:34:45.000,2005-08-03 23:57:45.000
9132,159,30807,2,0.99,89,2,2005-07-30 09:56:00.000,2005-08-02 09:22:00.000
9559,159,30808,1,7.99,632,1,2005-07-31 02:15:53.000,2005-08-08 02:38:53.000
9917,159,30809,1,4.99,838,2,2005-07-31 14:55:11.000,2005-08-02 13:58:11.000
4842,160,30810,1,0.99,314,2,2005-07-08 18:21:30.000,2005-07-10 22:25:30.000
4908,160,30811,1,5.99,428,1,2005-07-08 21:05:44.000,2005-07-17 21:33:44.000
6364,160,30812,2,6.99,901,1,2005-07-11 21:14:48.000,2005-07-20 23:20:48.000
6448,160,30813,2,1.99,585,2,2005-07-12 00:45:59.000,2005-07-17 00:34:59.000
7500,160,30814,2,0.99,132,1,2005-07-27 20:16:03.000,2005-07-29 18:50:03.000
8184,160,30815,1,4.99,276,1,2005-07-28 22:22:35.000,2005-07-31 19:30:35.000
9681,160,30816,1,0.99,12,2,2005-07-31 06:42:09.000,2005-08-06 08:21:09.000
9758,160,30817,2,2.99,288,2,2005-07-31 09:25:38.000,2005-08-03 14:16:38.000
10089,160,30818,2,2.99,56,1,2005-07-31 20:17:09.000,2005-08-01 19:14:09.000
3948,161,30819,1,4.99,487,2,2005-07-06 21:45:53.000,2005-07-08 19:24:53.000
4187,161,30820,2,0.99,1,1,2005-07-07 10:41:31.000,2005-07-11 06:25:31.000
4248,161,30821,2,6.99,169,1,2005-07-07 13:59:20.000,2005-07-14 15:18:20.000
4490,161,30822,1,2.99,590,2,2005-07-08 01:26:32.000,2005-07-09 01:13:32.000
5349,161,30823,2,6.99,689,2,2005-07-09 17:35:35.000,2005-07-18 14:05:35.000
6873,161,30824,2,4.99,174,2,2005-07-12 20:20:50.000,2005-07-17 01:51:50.000
7003,161,30825,1,2.99,138,2,2005-07-27 01:32:06.000,2005-07-30 21:33:06.000
8774,161,30826,2,4.99,70,2,2005-07-29 20:05:04.000,2005-07-31 14:32:04.000
9135,161,30827,1,4.99,179,1,2005-07-30 10:06:53.000,2005-08-03 13:57:53.000
9421,161,30828,2,0.99,477,2,2005-07-30 21:08:32.000,2005-08-02 00:43:32.000
4982,162,30829,2,2.99,56,1,2005-07-09 00:30:52.000,2005-07-15 23:50:52.000
8478,162,30830,2,4.99,818,2,2005-07-29 08:40:36.000,2005-08-01 10:23:36.000
8582,162,30831,1,4.99,184,1,2005-07-29 12:03:27.000,2005-08-03 07:02:27.000
9167,162,30832,2,4.99,388,1,2005-07-30 11:30:37.000,2005-08-08 17:13:37.000
9726,162,30833,1,7.99,370,2,2005-07-31 08:37:07.000,2005-08-09 06:09:07.000
9775,162,30834,1,0.99,619,1,2005-07-31 10:00:00.000,2005-08-01 08:57:00.000
10093,162,30835,2,5.99,859,2,2005-07-31 20:30:32.000,2005-08-04 00:04:32.000
3915,163,30836,2,3.99,25,1,2005-07-06 20:16:46.000,2005-07-10 17:24:46.000
4126,163,30837,1,1.99,663,1,2005-07-07 07:24:11.000,2005-07-15 07:31:11.000
5549,163,30838,2,4.99,589,2,2005-07-10 02:58:29.000,2005-07-17 05:24:29.000
5574,163,30839,1,10.99,501,2,2005-07-10 03:54:38.000,2005-07-19 07:20:38.000
6109,163,30840,1,0.99,787,1,2005-07-11 07:20:57.000,2005-07-13 07:29:57.000
6831,163,30841,1,1.99,205,1,2005-07-12 18:44:04.000,2005-07-16 21:39:04.000
7303,163,30842,1,1.99,306,1,2005-07-27 12:54:39.000,2005-07-31 09:26:39.000
7403,163,30843,1,2.99,559,2,2005-07-27 16:22:09.000,2005-08-01 15:32:09.000
8040,163,30844,2,0.99,992,2,2005-07-28 16:39:43.000,2005-08-02 20:00:43.000
8063,163,30845,2,4.99,207,1,2005-07-28 17:15:11.000,2005-08-04 16:45:11.000
8403,163,30846,2,4.99,300,2,2005-07-29 06:26:39.000,2005-08-02 05:37:39.000
4548,164,30847,2,4.99,167,1,2005-07-08 04:21:54.000,2005-07-14 23:16:54.000
5895,164,30848,1,3.99,491,2,2005-07-10 20:13:19.000,2005-07-17 17:51:19.000
6393,164,30849,1,0.99,833,1,2005-07-11 22:28:12.000,2005-07-14 18:03:12.000
6558,164,30850,2,2.99,474,2,2005-07-12 05:16:07.000,2005-07-13 05:32:07.000
6637,164,30851,1,4.99,625,1,2005-07-12 09:57:39.000,2005-07-19 08:40:39.000
6702,164,30852,2,0.99,52,2,2005-07-12 12:48:03.000,2005-07-13 11:55:03.000
6980,164,30853,1,3.99,250,2,2005-07-27 00:50:30.000,2005-08-03 23:35:30.000
7227,164,30854,1,6.99,173,1,2005-07-27 09:53:43.000,2005-08-05 09:36:43.000
8135,164,30855,2,3.99,295,2,2005-07-28 20:03:25.000,2005-08-03 01:28:25.000
8824,164,30856,2,4.99,767,2,2005-07-29 22:22:58.000,2005-07-31 21:02:58.000
3531,165,30857,2,4.99,412,1,2005-07-06 01:24:08.000,2005-07-11 22:00:08.000
3784,165,30858,1,5.99,496,1,2005-07-06 13:57:56.000,2005-07-14 17:24:56.000
4304,165,30859,2,0.99,743,1,2005-07-07 17:01:19.000,2005-07-12 22:47:19.000
4945,165,30860,2,2.99,450,2,2005-07-08 22:45:02.000,2005-07-11 23:59:02.000
5472,165,30861,1,4.99,190,2,2005-07-09 23:16:40.000,2005-07-10 18:43:40.000
5658,165,30862,2,4.99,962,1,2005-07-10 07:34:08.000,2005-07-19 04:21:08.000
5901,165,30863,2,6.99,17,2,2005-07-10 20:22:12.000,2005-07-19 16:43:12.000
5973,165,30864,1,0.99,266,1,2005-07-11 00:09:17.000,2005-07-14 19:18:17.000
7074,165,30865,1,2.99,305,1,2005-07-27 04:06:24.000,2005-07-28 02:04:24.000
8608,165,30866,1,0.99,652,1,2005-07-29 13:18:52.000,2005-07-30 19:01:52.000
9182,165,30867,2,7.99,556,1,2005-07-30 12:06:58.000,2005-08-08 11:33:58.000
9685,165,30868,2,4.99,680,2,2005-07-31 06:49:18.000,2005-08-04 03:19:18.000
3606,166,30869,2,2.99,378,1,2005-07-06 05:28:02.000,2005-07-10 04:51:02.000
3642,166,30870,1,2.99,914,2,2005-07-06 07:18:20.000,2005-07-09 01:37:20.000
4389,166,30871,2,6.99,365,2,2005-07-07 20:58:58.000,2005-07-13 19:57:58.000
4658,166,30872,1,0.99,688,2,2005-07-08 09:51:11.000,2005-07-10 12:30:11.000
5184,166,30873,1,4.99,244,2,2005-07-09 10:14:34.000,2005-07-14 16:05:34.000
5380,166,30874,2,4.99,668,2,2005-07-09 19:08:44.000,2005-07-11 20:09:44.000
5646,166,30875,1,2.99,322,1,2005-07-10 07:08:09.000,2005-07-14 03:48:09.000
5855,166,30876,1,7.99,536,2,2005-07-10 17:54:06.000,2005-07-18 15:41:06.000
6237,166,30877,2,0.99,479,2,2005-07-11 14:19:12.000,2005-07-15 15:05:12.000
6882,166,30878,2,2.99,540,1,2005-07-12 20:50:39.000,2005-07-14 21:01:39.000
7581,166,30879,1,2.99,445,2,2005-07-27 23:14:35.000,2005-07-29 21:30:35.000
8052,166,30880,1,5.99,537,2,2005-07-28 16:57:31.000,2005-08-03 18:03:31.000
9009,166,30881,1,8.99,898,2,2005-07-30 05:12:01.000,2005-08-07 10:58:01.000
3518,167,30882,2,4.99,550,1,2005-07-06 00:56:03.000,2005-07-14 02:27:03.000
4493,167,30883,2,0.99,301,2,2005-07-08 01:40:24.000,2005-07-09 02:17:24.000
5131,167,30884,2,0.99,697,2,2005-07-09 07:35:03.000,2005-07-10 06:05:03.000
5178,167,30885,1,4.99,380,2,2005-07-09 09:59:52.000,2005-07-18 13:01:52.000
5191,167,30886,1,0.99,461,2,2005-07-09 10:26:48.000,2005-07-10 15:52:48.000
5413,167,30887,1,4.99,446,2,2005-07-09 20:28:42.000,2005-07-10 19:23:42.000
5781,167,30888,1,2.99,700,2,2005-07-10 13:49:30.000,2005-07-11 12:11:30.000
6269,167,30889,2,4.99,854,2,2005-07-11 15:58:43.000,2005-07-13 13:25:43.000
7608,167,30890,1,4.99,278,1,2005-07-28 00:08:36.000,2005-07-28 18:13:36.000
8092,167,30891,1,2.99,443,1,2005-07-28 18:28:07.000,2005-07-30 19:17:07.000
8227,167,30892,2,4.99,60,1,2005-07-29 00:02:22.000,2005-07-31 04:05:22.000
8318,167,30893,1,2.99,987,2,2005-07-29 03:44:30.000,2005-07-30 05:03:30.000
8793,167,30894,1,0.99,395,2,2005-07-29 20:57:22.000,2005-08-02 01:40:22.000
8864,167,30895,2,0.99,504,1,2005-07-29 23:52:12.000,2005-07-30 22:12:12.000
9563,167,30896,2,4.99,844,2,2005-07-31 02:28:39.000,2005-08-05 22:10:39.000
3530,168,30897,1,2.99,991,2,2005-07-06 01:22:45.000,2005-07-10 03:23:45.000
4308,168,30898,1,5.99,324,1,2005-07-07 17:29:16.000,2005-07-11 21:47:16.000
4363,168,30899,2,5.99,704,1,2005-07-07 19:43:28.000,2005-07-13 00:15:28.000
4953,168,30900,2,2.99,537,2,2005-07-08 23:09:48.000,2005-07-11 02:08:48.000
5459,168,30901,1,0.99,402,2,2005-07-09 22:43:56.000,2005-07-12 18:05:56.000
5907,168,30902,1,5.99,969,1,2005-07-10 20:41:41.000,2005-07-15 21:18:41.000
6334,168,30903,1,5.99,211,1,2005-07-11 19:20:44.000,2005-07-19 18:49:44.000
6444,168,30904,2,0.99,479,1,2005-07-12 00:36:02.000,2005-07-18 05:53:02.000
6809,168,30905,2,3.99,757,2,2005-07-12 17:51:54.000,2005-07-17 15:10:54.000
8352,168,30906,2,1.99,595,1,2005-07-29 04:52:01.000,2005-08-06 07:39:01.000
8527,168,30907,1,1.99,155,1,2005-07-29 10:21:00.000,2005-08-05 16:05:00.000
8659,168,30908,2,6.99,121,2,2005-07-29 15:26:31.000,2005-08-06 19:05:31.000
8883,168,30909,2,1.99,311,2,2005-07-30 00:24:48.000,2005-08-04 00:24:48.000
9197,168,30910,2,4.99,706,2,2005-07-30 12:31:36.000,2005-08-03 09:05:36.000
9418,168,30911,1,4.99,54,2,2005-07-30 21:00:52.000,2005-08-08 15:56:52.000
9857,168,30912,2,6.99,730,1,2005-07-31 13:00:53.000,2005-08-09 15:56:53.000
9899,168,30913,2,4.99,736,1,2005-07-31 14:12:36.000,2005-08-08 08:59:36.000
3493,169,30914,1,8.99,104,2,2005-07-05 23:46:19.000,2005-07-15 02:31:19.000
4687,169,30915,1,4.99,255,1,2005-07-08 10:54:19.000,2005-07-10 08:00:19.000
5066,169,30916,1,2.99,370,2,2005-07-09 04:48:50.000,2005-07-12 22:54:50.000
6143,169,30917,1,3.99,231,1,2005-07-11 09:02:37.000,2005-07-19 05:57:37.000
6453,169,30918,2,4.99,551,1,2005-07-12 00:59:53.000,2005-07-14 19:17:53.000
6488,169,30919,2,9.99,865,2,2005-07-12 02:20:09.000,2005-07-20 00:53:09.000
7187,169,30920,2,6.99,599,2,2005-07-27 08:27:58.000,2005-08-05 09:05:58.000
7597,169,30921,1,0.99,625,2,2005-07-27 23:35:49.000,2005-07-30 21:38:49.000
8558,169,30922,2,4.99,256,2,2005-07-29 11:24:49.000,2005-07-31 15:03:49.000
9203,169,30923,2,0.99,458,1,2005-07-30 12:43:40.000,2005-08-01 09:31:40.000
3651,170,30924,2,4.99,731,2,2005-07-06 07:40:31.000,2005-07-08 03:39:31.000
3749,170,30925,1,4.99,334,2,2005-07-06 12:18:03.000,2005-07-11 07:25:03.000
4113,170,30926,2,4.99,203,2,2005-07-07 06:49:52.000,2005-07-12 04:00:52.000
4468,170,30927,2,0.99,727,1,2005-07-08 00:17:59.000,2005-07-12 05:51:59.000
5075,170,30928,2,0.99,200,2,2005-07-09 05:12:07.000,2005-07-12 08:29:07.000
5573,170,30929,1,4.99,648,2,2005-07-10 03:50:47.000,2005-07-17 06:40:47.000
5685,170,30930,2,7.99,320,2,2005-07-10 09:01:38.000,2005-07-17 10:58:38.000
5808,170,30931,2,2.99,502,1,2005-07-10 15:17:33.000,2005-07-14 12:14:33.000
7999,170,30932,1,7.99,603,1,2005-07-28 15:10:14.000,2005-08-06 17:08:14.000
9517,170,30933,2,2.99,726,2,2005-07-31 00:41:23.000,2005-08-02 23:08:23.000
9817,170,30934,1,2.99,875,2,2005-07-31 11:33:31.000,2005-08-08 14:49:31.000
10102,170,30935,1,9.99,889,1,2005-07-31 20:49:10.000,2005-08-08 20:15:10.000
3621,171,30936,1,0.99,688,2,2005-07-06 06:03:55.000,2005-07-11 09:25:55.000
3745,171,30937,2,2.99,331,2,2005-07-06 12:10:32.000,2005-07-12 15:20:32.000
5660,171,30938,1,5.99,307,2,2005-07-10 07:46:12.000,2005-07-17 07:48:12.000
5986,171,30939,1,4.99,354,2,2005-07-11 00:54:56.000,2005-07-13 22:52:56.000
6766,171,30940,1,2.99,789,2,2005-07-12 15:32:01.000,2005-07-18 14:03:01.000
6774,171,30941,2,0.99,191,1,2005-07-12 15:56:08.000,2005-07-13 18:42:08.000
7037,171,30942,1,3.99,693,1,2005-07-27 03:06:44.000,2005-08-02 04:51:44.000
9066,171,30943,2,4.99,44,1,2005-07-30 07:28:54.000,2005-08-02 05:23:54.000
9084,171,30944,2,5.99,861,2,2005-07-30 08:14:29.000,2005-08-03 11:12:29.000
4820,172,30945,1,5.99,586,2,2005-07-08 17:25:23.000,2005-07-17 20:32:23.000
4821,172,30946,1,4.99,369,1,2005-07-08 17:28:08.000,2005-07-11 17:44:08.000
4878,172,30947,2,6.99,873,1,2005-07-08 19:33:49.000,2005-07-17 17:47:49.000
6246,172,30948,2,7.99,518,2,2005-07-11 14:57:51.000,2005-07-19 19:10:51.000
6380,172,30949,1,0.99,741,1,2005-07-11 21:55:40.000,2005-07-17 20:42:40.000
6875,172,30950,1,5.99,749,1,2005-07-12 20:23:05.000,2005-07-19 00:09:05.000
7122,172,30951,1,6.99,370,1,2005-07-27 06:03:18.000,2005-08-04 10:43:18.000
7135,172,30952,1,2.99,649,1,2005-07-27 06:34:32.000,2005-07-28 03:01:32.000
7194,172,30953,1,3.99,57,1,2005-07-27 08:39:58.000,2005-08-01 03:12:58.000
7261,172,30954,2,2.99,209,1,2005-07-27 11:15:01.000,2005-07-28 09:42:01.000
7638,172,30955,1,4.99,412,1,2005-07-28 01:13:26.000,2005-07-28 20:34:26.000
8944,172,30956,2,6.99,769,2,2005-07-30 03:11:44.000,2005-08-06 23:15:44.000
9118,172,30957,1,2.99,991,1,2005-07-30 09:24:18.000,2005-08-02 14:46:18.000
9218,172,30958,2,5.99,23,2,2005-07-30 13:14:35.000,2005-08-07 18:03:35.000
3717,173,30959,2,0.99,366,1,2005-07-06 10:53:34.000,2005-07-07 13:43:34.000
4904,173,30960,1,7.99,445,2,2005-07-08 20:53:27.000,2005-07-18 01:16:27.000
5430,173,30961,2,2.99,315,2,2005-07-09 21:19:54.000,2005-07-15 22:53:54.000
5485,173,30962,2,4.99,857,1,2005-07-09 23:55:25.000,2005-07-14 04:08:25.000
5488,173,30963,1,2.99,927,1,2005-07-10 00:02:06.000,2005-07-15 01:45:06.000
5531,173,30964,2,2.99,656,2,2005-07-10 02:13:59.000,2005-07-15 00:01:59.000
5615,173,30965,1,3.99,331,2,2005-07-10 05:18:51.000,2005-07-17 11:05:51.000
6021,173,30966,2,4.99,861,2,2005-07-11 02:10:18.000,2005-07-13 05:19:18.000
7644,173,30967,1,0.99,194,1,2005-07-28 01:27:33.000,2005-07-31 22:58:33.000
8299,173,30968,2,2.99,391,1,2005-07-29 02:56:00.000,2005-07-30 22:35:00.000
8808,173,30969,2,4.99,129,2,2005-07-29 21:39:07.000,2005-08-03 02:09:07.000
8829,173,30970,2,8.99,321,1,2005-07-29 22:33:34.000,2005-08-05 20:23:34.000
9097,173,30971,1,4.99,123,2,2005-07-30 08:40:35.000,2005-08-04 11:19:35.000
9512,173,30972,2,2.99,829,1,2005-07-31 00:26:30.000,2005-08-04 23:43:30.000
4803,174,30973,2,1.99,388,1,2005-07-08 16:56:34.000,2005-07-14 20:16:34.000
5414,174,30974,2,4.99,267,1,2005-07-09 20:29:36.000,2005-07-13 01:55:36.000
6909,174,30975,1,4.99,167,2,2005-07-12 22:09:30.000,2005-07-17 02:05:30.000
8348,174,30976,2,7.99,989,1,2005-07-29 04:49:26.000,2005-08-05 03:26:26.000
8754,174,30977,1,4.99,366,2,2005-07-29 19:18:30.000,2005-08-05 18:39:30.000
9301,174,30978,1,4.99,239,2,2005-07-30 16:34:29.000,2005-07-31 18:41:29.000
9847,174,30979,1,2.99,252,1,2005-07-31 12:33:43.000,2005-08-04 14:15:43.000
3625,175,30980,1,4.99,251,2,2005-07-06 06:12:52.000,2005-07-12 07:37:52.000
4167,175,30981,2,5.99,825,1,2005-07-07 09:37:08.000,2005-07-16 06:16:08.000
5232,175,30982,1,1.99,736,1,2005-07-09 12:35:08.000,2005-07-14 14:55:08.000
6865,175,30983,2,7.99,313,1,2005-07-12 20:02:40.000,2005-07-20 00:39:40.000
7448,175,30984,1,2.99,784,1,2005-07-27 18:06:30.000,2005-07-29 15:43:30.000
7771,175,30985,1,0.99,225,1,2005-07-28 06:52:12.000,2005-07-30 12:48:12.000
8244,175,30986,1,2.99,341,1,2005-07-29 00:35:34.000,2005-08-05 04:18:34.000
8264,175,30987,1,4.99,655,1,2005-07-29 01:18:50.000,2005-08-03 05:31:50.000
8440,175,30988,1,3.99,109,2,2005-07-29 07:31:26.000,2005-08-04 07:04:26.000
8817,175,30989,1,4.99,596,1,2005-07-29 22:09:08.000,2005-08-01 19:07:08.000
9941,175,30990,2,4.99,381,2,2005-07-31 15:31:25.000,2005-08-05 17:23:25.000
3643,176,30991,1,4.99,185,1,2005-07-06 07:20:08.000,2005-07-11 07:01:08.000
3931,176,30992,2,6.99,40,2,2005-07-06 21:03:46.000,2005-07-16 01:32:46.000
4121,176,30993,2,3.99,530,1,2005-07-07 07:13:50.000,2005-07-13 04:32:50.000
6035,176,30994,1,2.99,761,2,2005-07-11 03:01:45.000,2005-07-14 01:04:45.000
6354,176,30995,1,6.99,704,1,2005-07-11 20:54:27.000,2005-07-18 23:46:27.000
7017,176,30996,1,4.99,165,1,2005-07-27 02:16:03.000,2005-07-31 07:49:03.000
7025,176,30997,1,2.99,772,2,2005-07-27 02:40:29.000,2005-07-29 23:02:29.000
7210,176,30998,1,2.99,433,1,2005-07-27 09:19:05.000,2005-07-28 04:35:05.000
7521,176,30999,2,2.99,690,2,2005-07-27 21:04:42.000,2005-08-03 16:06:42.000
7751,176,31000,1,5.99,967,2,2005-07-28 05:56:13.000,2005-08-05 08:08:13.000
8279,176,31001,1,2.99,841,1,2005-07-29 01:43:37.000,2005-08-03 02:36:37.000
9145,176,31002,2,6.99,121,2,2005-07-30 10:27:55.000,2005-08-07 14:41:55.000
4760,177,31003,1,0.99,813,2,2005-07-08 14:48:07.000,2005-07-10 12:41:07.000
6217,177,31004,2,9.99,243,1,2005-07-11 13:13:45.000,2005-07-19 16:37:45.000
6284,177,31005,1,2.99,645,2,2005-07-11 16:51:39.000,2005-07-15 19:59:39.000
7493,177,31006,1,3.99,628,2,2005-07-27 19:55:46.000,2005-08-02 19:46:46.000
7674,177,31007,2,1.99,149,2,2005-07-28 02:54:30.000,2005-08-05 23:09:30.000
8139,177,31008,1,0.99,797,2,2005-07-28 20:16:30.000,2005-08-03 18:00:30.000
9190,177,31009,2,1.99,966,2,2005-07-30 12:24:17.000,2005-08-03 07:41:17.000
4915,178,31010,1,2.99,609,1,2005-07-08 21:31:22.000,2005-07-13 16:45:22.000
5015,178,31011,1,2.99,343,1,2005-07-09 01:54:24.000,2005-07-12 20:07:24.000
5057,178,31012,1,4.99,239,2,2005-07-09 04:20:29.000,2005-07-14 23:59:29.000
5094,178,31013,1,10.99,973,1,2005-07-09 05:59:47.000,2005-07-18 05:34:47.000
5984,178,31014,1,2.99,615,2,2005-07-11 00:44:36.000,2005-07-15 00:04:36.000
6347,178,31015,2,4.99,694,1,2005-07-11 20:18:53.000,2005-07-16 20:45:53.000
6554,178,31016,1,5.99,601,2,2005-07-12 05:07:26.000,2005-07-21 06:06:26.000
6566,178,31017,1,6.99,396,2,2005-07-12 05:42:53.000,2005-07-19 01:23:53.000
6606,178,31018,2,2.99,616,1,2005-07-12 08:03:40.000,2005-07-13 09:05:40.000
7959,178,31019,1,4.99,340,1,2005-07-28 13:43:20.000,2005-08-02 12:13:20.000
8069,178,31020,2,0.99,619,2,2005-07-28 17:23:46.000,2005-07-30 16:19:46.000
8287,178,31021,1,3.99,176,2,2005-07-29 02:03:58.000,2005-08-07 02:11:58.000
8388,178,31022,2,5.99,167,2,2005-07-29 05:48:15.000,2005-08-05 06:24:15.000
8696,178,31023,2,4.99,559,2,2005-07-29 16:45:18.000,2005-08-07 18:51:18.000
9004,178,31024,2,4.99,827,1,2005-07-30 05:04:27.000,2005-07-31 00:49:27.000
9311,178,31025,1,7.99,313,2,2005-07-30 16:58:31.000,2005-08-07 15:23:31.000
9879,178,31026,2,4.99,420,2,2005-07-31 13:45:32.000,2005-08-07 17:12:32.000
10125,178,31027,2,0.99,110,1,2005-07-31 21:33:03.000,2005-08-01 19:10:03.000
3671,179,31028,1,6.99,619,2,2005-07-06 09:01:29.000,2005-07-15 08:08:29.000
3844,179,31029,1,0.99,618,2,2005-07-06 16:37:58.000,2005-07-09 19:54:58.000
4618,179,31030,1,2.99,807,1,2005-07-08 08:00:20.000,2005-07-14 05:59:20.000
6071,179,31031,2,6.99,199,1,2005-07-11 04:50:03.000,2005-07-19 23:52:03.000
6616,179,31032,1,7.99,398,2,2005-07-12 08:37:30.000,2005-07-20 10:33:30.000
6806,179,31033,1,2.99,142,1,2005-07-12 17:31:43.000,2005-07-17 14:36:43.000
7028,179,31034,1,6.99,183,1,2005-07-27 02:54:25.000,2005-08-02 06:16:25.000
7054,179,31035,1,4.99,584,1,2005-07-27 03:43:28.000,2005-08-04 09:15:28.000
7609,179,31036,1,4.99,798,1,2005-07-28 00:11:00.000,2005-07-31 03:04:00.000
8573,179,31037,1,2.99,357,2,2005-07-29 11:51:25.000,2005-08-07 08:53:25.000
8731,179,31038,1,8.99,579,1,2005-07-29 18:23:57.000,2005-08-05 19:38:57.000
9491,179,31039,2,4.99,791,1,2005-07-30 23:45:23.000,2005-08-01 00:33:23.000
9893,179,31040,2,0.99,534,1,2005-07-31 14:07:21.000,2005-08-01 09:20:21.000
10156,179,31041,1,4.99,28,1,2005-07-31 22:36:00.000,2005-08-02 00:03:00.000
4826,180,31042,2,7.99,202,1,2005-07-08 17:44:25.000,2005-07-16 20:14:25.000
4924,180,31043,1,9.99,946,2,2005-07-08 21:55:25.000,2005-07-16 16:52:25.000
5384,180,31044,2,0.99,377,1,2005-07-09 19:17:46.000,2005-07-12 13:50:46.000
5773,180,31045,2,0.99,722,2,2005-07-10 13:31:09.000,2005-07-15 08:21:09.000
5860,180,31046,1,3.99,851,1,2005-07-10 18:08:49.000,2005-07-16 16:43:49.000
7274,180,31047,1,2.99,891,1,2005-07-27 11:35:34.000,2005-08-01 07:10:34.000
8540,180,31048,2,2.99,118,1,2005-07-29 10:52:51.000,2005-08-07 11:44:51.000
8720,180,31049,2,5.99,31,2,2005-07-29 17:48:32.000,2005-08-04 14:30:32.000
9373,180,31050,1,0.99,762,2,2005-07-30 19:05:36.000,2005-08-05 16:16:36.000
9995,180,31051,2,3.99,431,2,2005-07-31 17:30:47.000,2005-08-04 12:20:47.000
3862,181,31052,1,6.99,103,2,2005-07-06 17:35:22.000,2005-07-15 17:13:22.000
4428,181,31053,2,4.99,563,2,2005-07-07 22:29:40.000,2005-07-11 02:46:40.000
6477,181,31054,2,4.99,175,1,2005-07-12 01:38:42.000,2005-07-17 05:19:42.000
6946,181,31055,1,8.99,403,2,2005-07-26 23:40:07.000,2005-08-04 01:18:07.000
7393,181,31056,1,0.99,516,2,2005-07-27 16:02:52.000,2005-08-02 13:24:52.000
7632,181,31057,1,4.99,710,1,2005-07-28 01:02:40.000,2005-07-30 05:31:40.000
8593,181,31058,1,5.99,571,2,2005-07-29 12:38:14.000,2005-08-07 07:04:14.000
8601,181,31059,1,9.99,715,1,2005-07-29 13:03:31.000,2005-08-06 16:32:31.000
9214,181,31060,2,4.99,620,1,2005-07-30 13:10:14.000,2005-08-06 14:22:14.000
9235,181,31061,2,5.99,219,1,2005-07-30 13:47:17.000,2005-08-06 17:15:17.000
9357,181,31062,1,8.99,856,2,2005-07-30 18:37:00.000,2005-08-08 19:57:00.000
9844,181,31063,1,4.99,857,1,2005-07-31 12:26:31.000,2005-08-05 13:58:31.000
3509,182,31064,1,2.99,960,2,2005-07-06 00:24:57.000,2005-07-09 18:48:57.000
3697,182,31065,1,6.99,271,1,2005-07-06 10:07:22.000,2005-07-13 14:04:22.000
4174,182,31066,1,2.99,835,1,2005-07-07 09:59:49.000,2005-07-11 13:34:49.000
4349,182,31067,1,0.99,752,2,2005-07-07 19:02:37.000,2005-07-09 17:25:37.000
4513,182,31068,2,1.99,810,2,2005-07-08 02:39:59.000,2005-07-14 07:48:59.000
4591,182,31069,2,3.99,492,1,2005-07-08 06:29:43.000,2005-07-17 07:20:43.000
4784,182,31070,2,0.99,119,2,2005-07-08 16:09:56.000,2005-07-09 20:35:56.000
5521,182,31071,1,2.99,427,1,2005-07-10 01:31:22.000,2005-07-17 05:42:22.000
7229,182,31072,2,0.99,218,2,2005-07-27 10:00:54.000,2005-07-28 13:58:54.000
7863,182,31073,2,0.99,269,2,2005-07-28 10:05:46.000,2005-07-29 14:42:46.000
7880,182,31074,2,4.99,803,2,2005-07-28 10:30:37.000,2005-08-03 08:05:37.000
8048,182,31075,2,8.99,597,2,2005-07-28 16:50:26.000,2005-08-06 19:20:26.000
3869,183,31076,1,2.99,557,1,2005-07-06 17:56:46.000,2005-07-10 20:44:46.000
4134,183,31077,2,0.99,641,1,2005-07-07 08:14:24.000,2005-07-09 10:42:24.000
4157,183,31078,2,2.99,69,1,2005-07-07 09:04:26.000,2005-07-08 09:55:26.000
5069,183,31079,1,1.99,966,1,2005-07-09 04:56:30.000,2005-07-13 23:53:30.000
5756,183,31080,2,0.99,26,1,2005-07-10 12:39:28.000,2005-07-11 14:08:28.000
6472,183,31081,1,4.99,827,2,2005-07-12 01:33:25.000,2005-07-15 20:26:25.000
6569,183,31082,1,4.99,166,1,2005-07-12 05:47:40.000,2005-07-20 06:23:40.000
7359,183,31083,2,0.99,39,1,2005-07-27 14:51:04.000,2005-07-31 16:03:04.000
